id_servicio,tipo_cliente,tipo_servicio,plan,velocidad_bajada_mbps,velocidad_subida_mbps,precio_contratado,antiguedad_meses,cantidad_equipos,cantidad_tickets,tickets_abiertos,tickets_criticos,promedio_dias_resolucion,cantidad_facturas,facturas_vencidas,monto_facturado,monto_pagado,saldo_pendiente,dias_atraso_promedio,cantidad_interacciones,cancelo_servicio,probabilidad_cancelacion,prediccion_cancelacion,nivel_riesgo
633,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,1022,34,2,1,1,0,5.15,18,2,21155.4,18639.3,2516.1,13.32,4,0,0.11382113821138211,0,Bajo
634,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,471,19,2,2,1,1,7.85,18,5,9749.7,8143.4,1606.3,13.28,4,0,0.3037037037037037,0,Medio
635,Empresa,Inalámbrico,Inalámbrico 50 Mbps,50,20,669,8,2,1,1,0,4.78,8,1,6154.8,5007.95,1146.85,14.09,5,0,0.14,0,Bajo
636,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,786,22,2,5,1,2,8.36,18,7,16270.2,12708.44,3561.76,24.24,4,0,0.4722222222222222,0,Medio
637,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,1018,23,2,0,0,0,0.0,18,1,21072.6,20808.05,264.55,2.93,3,0,0.0,0,Bajo
638,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,802,39,2,3,1,2,2.07,18,6,16601.4,13770.25,2831.15,14.49,2,0,0.3037037037037037,0,Medio
639,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,491,40,2,0,0,0,0.0,18,1,10163.7,10122.61,41.09,2.96,1,0,0.0,0,Bajo
640,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,517,59,2,0,0,0,0.0,18,0,10701.9,10481.44,220.46,1.39,1,0,0.0,0,Bajo
641,Empresa,Cable,Cable 100 Mbps,100,20,725,36,2,3,0,0,6.92,18,2,15007.5,13462.99,1544.51,4.9,2,0,0.3037037037037037,0,Medio
642,Empresa,Enlace dedicado,Dedicado 100 Mbps,100,100,3471,24,3,0,0,0,0.0,18,0,71849.7,70920.14,929.56,1.72,2,0,0.0,0,Bajo
643,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1529,28,2,5,0,0,5.45,18,3,31650.3,28745.17,2905.13,12.43,5,0,0.11382113821138211,0,Bajo
644,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,1048,38,2,2,0,0,1.1,18,0,21693.6,19132.16,2561.44,1.87,1,1,0.11382113821138211,0,Bajo
645,Persona natural,Cable,Cable 100 Mbps,100,20,751,10,2,8,2,4,13.6,10,4,8636.5,7036.38,1600.12,20.78,8,1,0.3,0,Medio
646,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,751,22,2,5,0,1,5.77,18,6,15545.7,13601.45,1944.25,7.69,3,1,0.3037037037037037,0,Medio
647,Persona natural,Cable,Cable 100 Mbps,100,20,740,11,2,7,1,4,19.75,11,5,9361.0,7911.34,1449.66,10.56,5,0,0.3037037037037037,0,Medio
648,Persona natural,Cable,Cable 50 Mbps,50,10,615,31,2,4,1,0,7.53,18,4,12730.5,10658.77,2071.73,6.69,6,0,0.3037037037037037,0,Medio
649,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1503,29,2,2,1,0,7.33,18,4,31112.1,23811.09,7301.01,8.78,2,1,0.4074074074074074,0,Medio
650,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1548,55,2,2,1,0,2.08,18,2,32043.6,31004.43,1039.17,2.08,1,0,0.0,0,Bajo
651,Empresa,Cable,Cable 50 Mbps,50,10,619,22,2,0,0,0,0.99,18,2,12813.3,12447.1,366.2,1.69,2,0,0.0,0,Bajo
652,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,976,4,2,8,2,2,19.0,4,0,4489.6,3072.52,1417.08,0.16,5,0,0.11382113821138211,0,Bajo
653,Persona natural,Cable,Cable 100 Mbps,100,20,796,29,2,5,0,0,3.18,18,3,16477.2,15324.18,1153.02,9.54,6,0,0.14,0,Bajo
654,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,956,22,2,1,0,0,2.92,18,0,19789.2,19704.52,84.68,0.01,1,0,0.0,0,Bajo
655,Persona natural,Cable,Cable 100 Mbps,100,20,736,18,2,1,0,0,6.14,18,5,15235.2,12857.58,2377.62,10.29,3,0,0.3037037037037037,0,Medio
656,Empresa,Fibra óptica,Fibra 500 Mbps,500,250,1533,33,2,0,0,0,0.0,18,0,31733.1,30228.64,1504.46,0.76,3,0,0.11382113821138211,0,Bajo
657,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,1032,40,2,1,1,1,8.58,18,7,21362.4,17662.23,3700.17,13.0,2,1,0.11382113821138211,0,Bajo
658,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,807,8,2,8,3,2,5.03,8,3,7424.4,5635.97,1788.43,26.49,8,0,0.6764705882352942,1,Alto
659,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,1002,30,2,2,0,0,1.39,18,2,20741.4,19797.69,943.71,4.63,2,0,0.0,0,Bajo
660,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1521,46,2,1,0,0,0.93,18,2,31484.7,30980.42,504.28,4.85,3,0,0.0,0,Bajo
661,Empresa,Fibra óptica,Fibra 200 Mbps,200,100,964,40,2,2,0,0,1.35,18,1,19954.8,19860.09,94.71,0.67,2,0,0.0,0,Bajo
662,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,1001,16,2,1,1,0,2.51,16,1,18418.4,16229.71,2188.69,14.67,5,0,0.11382113821138211,0,Bajo
663,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1548,35,2,1,1,1,3.78,18,5,32043.6,29410.11,2633.49,10.4,3,1,0.11382113821138211,0,Bajo
664,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,478,10,2,3,0,1,7.68,10,0,5497.0,5021.03,475.97,11.37,5,0,0.0,0,Bajo
665,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1478,19,2,2,0,0,1.74,18,1,30594.6,29751.06,843.54,2.04,1,0,0.0,0,Bajo
666,Empresa,Enlace dedicado,Dedicado 300 Mbps,300,300,5950,27,3,2,1,1,3.14,18,7,123165.0,115980.22,7184.78,11.93,3,0,0.4074074074074074,0,Medio
667,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,975,37,2,1,0,0,3.29,18,5,20182.5,18743.48,1439.02,3.86,4,0,0.11382113821138211,0,Bajo
668,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,470,52,2,1,0,0,1.64,18,2,9729.0,8867.98,861.02,0.25,2,1,1.0,1,Alto
669,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1488,7,2,8,2,3,15.21,7,2,11978.4,7467.4,4511.0,21.82,8,1,1.0,1,Alto
670,Persona natural,Cable,Cable 50 Mbps,50,10,590,18,2,5,1,1,8.07,18,3,12213.0,11803.11,409.89,11.59,3,0,0.0,0,Bajo
671,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,529,26,2,2,0,1,8.37,18,5,10950.3,10022.6,927.7,8.71,5,0,0.14,0,Bajo
672,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,456,52,2,2,0,0,2.82,18,0,9439.2,9427.98,11.22,0.28,1,0,0.0,0,Bajo
673,Persona natural,Cable,Cable 50 Mbps,50,10,620,46,2,0,0,0,0.0,18,3,12834.0,12331.14,502.86,0.22,1,0,0.0,0,Bajo
674,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,767,15,2,5,1,1,10.57,15,3,13230.75,8961.67,4269.08,14.01,7,0,0.6764705882352942,1,Alto
675,Persona natural,Cable,Cable 100 Mbps,100,20,776,36,2,2,0,0,1.93,18,1,16063.2,15821.78,241.42,1.9,1,0,0.0,0,Bajo
676,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,988,52,2,1,1,1,1.79,18,4,20451.6,19783.71,667.89,2.2,3,0,0.0,0,Bajo
677,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,1024,38,2,1,0,0,2.36,18,1,21196.8,20565.79,631.01,1.07,2,0,0.0,0,Bajo
678,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1540,39,2,3,1,0,5.28,18,5,31878.0,26655.08,5222.92,11.19,3,0,0.11382113821138211,0,Bajo
679,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,1020,26,2,1,0,0,1.67,18,2,21114.0,20257.72,856.28,3.81,2,0,0.0,0,Bajo
680,Empresa,Fibra óptica,Fibra 100 Mbps,100,50,826,55,2,2,0,0,2.56,18,1,17098.2,16425.77,672.43,0.77,2,0,0.0,0,Bajo
681,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,1012,36,2,4,1,0,6.9,18,2,20948.4,19280.28,1668.12,11.74,2,0,0.11382113821138211,0,Bajo
682,Persona natural,Cable,Cable 50 Mbps,50,10,609,41,2,2,0,0,1.1,18,0,12606.3,12351.03,255.27,1.29,3,0,0.0,0,Bajo
683,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,672,49,2,2,0,0,1.41,18,2,13910.4,13393.81,516.59,1.91,3,0,0.0,0,Bajo
684,Persona natural,Cable,Cable 100 Mbps,100,20,782,12,2,1,1,0,5.94,12,4,10791.6,9805.53,986.07,12.92,4,1,0.14,0,Bajo
685,Persona natural,Cable,Cable 100 Mbps,100,20,788,49,2,0,0,0,0.0,18,2,16311.6,15745.54,566.06,3.74,3,0,0.0,0,Bajo
686,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,845,14,2,8,2,3,14.31,14,7,13604.5,8412.84,5191.66,28.39,7,1,1.0,1,Alto
687,Persona natural,Cable,Cable 50 Mbps,50,10,594,14,2,2,1,0,2.05,14,2,9563.4,8902.31,661.09,10.06,5,0,0.0,0,Bajo
688,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,974,51,2,1,0,0,0.84,18,2,20161.8,19692.71,469.09,0.15,1,0,0.0,0,Bajo
689,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,523,8,2,5,1,0,7.75,8,2,4811.6,4093.71,717.89,13.97,6,0,0.0,0,Bajo
690,Persona natural,Cable,Cable 50 Mbps,50,10,587,40,2,1,1,0,6.47,18,3,12150.9,10009.73,2141.17,9.25,3,0,0.3037037037037037,0,Medio
691,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,954,22,2,1,1,0,5.3,18,2,19747.8,17524.82,2222.98,14.25,6,0,0.11382113821138211,0,Bajo
692,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,1003,19,2,2,0,0,1.63,18,0,20762.1,20517.48,244.62,0.94,3,0,0.0,0,Bajo
693,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1492,54,2,1,0,0,2.64,18,2,30884.4,30574.71,309.69,2.71,2,0,0.0,0,Bajo
694,Persona natural,Cable,Cable 50 Mbps,50,10,606,22,2,6,3,2,6.16,18,8,12544.2,8518.42,4025.78,19.26,10,0,0.3,0,Medio
695,Empresa,Cable,Cable 50 Mbps,50,10,559,8,2,5,3,2,5.42,8,3,5142.8,3668.51,1474.29,19.24,10,1,1.0,1,Alto
696,Persona natural,Cable,Cable 50 Mbps,50,10,598,10,2,1,0,0,2.92,10,1,6877.0,6556.26,320.74,14.06,5,0,0.0,0,Bajo
697,Persona natural,Cable,Cable 100 Mbps,100,20,777,44,2,2,0,0,2.99,18,3,16083.9,15664.46,419.44,3.02,1,0,0.0,0,Bajo
698,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1454,37,2,1,0,0,1.03,18,2,30097.8,28649.3,1448.5,3.19,1,0,0.11382113821138211,0,Bajo
699,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,978,58,2,1,0,0,1.59,18,2,20244.6,19352.85,891.75,2.91,3,0,0.0,0,Bajo
700,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,534,8,2,9,2,4,18.83,8,5,4912.8,3636.69,1276.11,13.44,9,1,0.14,0,Bajo
701,Empresa,Enlace dedicado,Dedicado 300 Mbps,300,300,6010,12,3,7,1,3,9.02,12,8,82938.0,48514.87,34423.13,26.43,8,1,0.45,0,Medio
702,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1520,10,2,9,2,3,8.62,10,3,17480.0,11099.32,6380.68,27.6,5,0,0.4722222222222222,0,Medio
703,Persona natural,Cable,Cable 50 Mbps,50,10,601,45,2,0,0,0,0.0,18,2,12440.7,12372.96,67.74,2.44,1,0,0.0,0,Bajo
704,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1468,24,2,6,2,3,10.26,18,10,30387.6,22296.53,8091.07,12.02,7,1,0.45,0,Medio
705,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1526,5,2,4,1,0,5.04,5,3,8774.5,7814.25,960.25,25.15,5,0,0.0,0,Bajo
706,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,1017,42,2,2,0,0,8.7,18,5,21051.9,16891.49,4160.41,6.87,2,0,0.11382113821138211,0,Bajo
707,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,955,51,2,1,0,0,2.39,18,0,19768.5,19198.42,570.08,0.26,3,0,0.0,0,Bajo
708,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,599,27,2,2,0,0,1.34,18,4,12399.3,11838.75,560.55,3.94,3,0,0.0,0,Bajo
709,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1543,55,2,2,0,0,2.69,18,3,31940.1,30463.71,1476.39,3.79,2,0,0.11382113821138211,0,Bajo
710,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,1031,29,2,1,0,0,2.94,18,1,21341.7,21053.25,288.45,2.92,1,0,0.0,0,Bajo
711,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,480,25,2,5,1,0,4.34,18,3,9936.0,8631.74,1304.26,9.98,3,0,0.14,0,Bajo
712,Empresa,Enlace dedicado,Dedicado 300 Mbps,300,300,6005,38,3,2,0,0,2.08,18,0,124303.5,123893.37,410.13,1.9,3,0,0.0,0,Bajo
713,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,485,44,2,1,0,0,1.34,18,0,10039.5,9010.49,1029.01,0.06,3,1,1.0,1,Alto
714,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,1048,18,2,0,0,0,0.0,18,0,21693.6,21518.24,175.36,1.5,2,0,0.0,0,Bajo
715,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1545,43,2,0,0,0,0.0,18,0,31981.5,31038.04,943.46,1.98,1,0,0.0,0,Bajo
716,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,798,24,2,0,0,0,0.0,18,1,16518.6,16348.93,169.67,1.41,2,0,0.0,0,Bajo
717,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,758,35,2,4,0,2,4.8,18,5,15690.6,14208.52,1482.08,3.47,4,0,0.3037037037037037,0,Medio
718,Persona natural,Cable,Cable 100 Mbps,100,20,794,14,2,5,3,5,12.17,14,7,12783.4,9245.33,3538.07,26.65,9,1,0.3,0,Medio
719,Empresa,Enlace dedicado,Dedicado 100 Mbps,100,100,3487,13,3,1,0,0,5.22,13,3,52130.65,50247.55,1883.1,3.45,4,0,0.11382113821138211,0,Bajo
720,Persona natural,Cable,Cable 50 Mbps,50,10,564,22,2,6,1,5,18.8,18,7,11674.8,8655.85,3018.95,21.14,5,1,0.4722222222222222,0,Medio
721,Persona natural,Cable,Cable 50 Mbps,50,10,626,13,2,8,3,3,11.77,13,7,9358.7,6342.36,3016.34,27.23,9,0,0.3,0,Medio
722,Empresa,Fibra óptica,Fibra 500 Mbps,500,250,1463,32,2,0,0,0,0.0,18,2,30284.1,28982.97,1301.13,2.36,2,0,0.0,0,Bajo
723,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,683,28,2,0,0,0,0.0,18,2,14138.1,14060.27,77.83,0.51,1,0,0.0,0,Bajo
724,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,639,20,2,3,1,0,6.14,18,6,13227.3,11127.33,2099.97,3.93,2,0,0.3037037037037037,0,Medio
725,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,832,24,2,3,1,0,8.19,18,2,17222.4,15594.82,1627.58,13.86,3,0,0.3037037037037037,0,Medio
726,Persona natural,Cable,Cable 50 Mbps,50,10,625,22,2,4,2,0,16.76,18,7,12937.5,8788.08,4149.42,17.95,8,1,1.0,1,Alto
727,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,1005,44,2,0,0,0,0.0,18,1,20803.5,20598.28,205.22,4.06,1,0,0.0,0,Bajo
728,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1471,31,2,1,0,0,1.4,18,0,30449.7,29291.34,1158.36,1.53,2,0,0.0,0,Bajo
729,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1494,19,2,2,0,0,7.67,18,6,30925.8,29499.48,1426.32,7.31,6,0,0.11382113821138211,0,Bajo
730,Persona natural,Cable,Cable 50 Mbps,50,10,549,43,2,0,0,0,0.0,18,2,11364.3,11139.4,224.9,0.42,1,0,0.0,0,Bajo
731,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,492,45,2,0,0,0,0.0,18,0,10184.4,9744.8,439.6,0.47,2,0,0.0,0,Bajo
732,Empresa,Fibra óptica,Fibra 100 Mbps,100,50,785,29,2,4,1,1,7.18,18,5,16249.5,13238.66,3010.84,11.4,6,0,0.3037037037037037,0,Medio
733,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,528,21,2,0,0,0,0.0,18,0,10929.6,10776.84,152.76,1.29,1,0,0.0,0,Bajo
734,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,618,27,2,2,0,1,3.71,18,2,12792.6,11301.64,1490.96,9.64,4,0,0.3037037037037037,0,Medio
735,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1475,51,2,0,0,0,0.0,18,2,30532.5,30239.08,293.42,1.24,1,0,0.0,0,Bajo
736,Empresa,Enlace dedicado,Dedicado 300 Mbps,300,300,6002,34,3,2,0,0,1.74,18,0,124241.4,122692.69,1548.71,1.75,1,0,0.11382113821138211,0,Bajo
737,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,451,23,2,7,3,3,18.03,18,7,9335.7,7242.62,2093.08,8.53,9,1,0.6764705882352942,1,Alto
738,Persona natural,Cable,Cable 100 Mbps,100,20,786,27,2,0,0,0,0.0,18,2,16270.2,15460.22,809.98,0.34,1,0,0.0,0,Bajo
739,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,605,51,2,1,0,0,1.65,18,1,12523.5,12321.36,202.14,3.03,2,0,0.0,0,Bajo
740,Persona natural,Cable,Cable 100 Mbps,100,20,746,17,2,6,3,2,6.4,17,6,14584.3,11275.46,3308.84,24.66,8,0,0.3,0,Medio
741,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,783,23,2,1,1,0,8.26,18,3,16208.1,14104.86,2103.24,3.43,4,1,0.3037037037037037,0,Medio
742,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,462,43,2,2,0,0,2.35,18,1,9563.4,9429.23,134.17,4.32,2,0,0.0,0,Bajo
743,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1531,52,2,0,0,0,0.0,18,1,31691.7,30630.43,1061.27,4.07,3,0,0.0,0,Bajo
744,Empresa,Enlace dedicado,Dedicado 100 Mbps,100,100,3450,17,3,5,1,0,6.15,17,4,67447.5,64116.95,3330.55,13.11,3,0,0.11382113821138211,0,Bajo
745,Empresa,Cable,Cable 50 Mbps,50,10,609,48,2,1,0,0,1.06,18,3,12606.3,12008.65,597.65,3.69,3,0,0.0,0,Bajo
746,Empresa,Enlace dedicado,Dedicado 300 Mbps,300,300,5965,38,3,1,1,0,6.27,18,4,123475.5,106432.17,17043.33,12.36,4,0,0.4074074074074074,0,Medio
747,Persona natural,Cable,Cable 100 Mbps,100,20,708,34,2,0,0,0,0.0,18,3,14655.6,14292.08,363.52,0.67,3,0,0.0,0,Bajo
748,Persona natural,Cable,Cable 50 Mbps,50,10,592,56,2,1,0,0,1.25,18,0,12254.4,11655.74,598.66,0.42,2,0,0.0,0,Bajo
749,Persona natural,Cable,Cable 50 Mbps,50,10,603,31,2,2,0,0,3.85,18,4,12482.1,10428.05,2054.05,4.72,6,0,0.3037037037037037,0,Medio
750,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,538,20,2,2,1,0,8.37,18,3,11136.6,10127.94,1008.66,14.38,5,0,0.14,0,Bajo
751,Persona natural,Cable,Cable 100 Mbps,100,20,795,29,2,2,0,0,1.31,18,1,16456.5,16207.52,248.98,0.51,2,0,0.0,0,Bajo
752,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,610,5,2,6,3,2,18.95,5,2,3507.5,2159.98,1347.52,21.34,8,1,0.6764705882352942,1,Alto
753,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,692,7,2,7,2,1,13.14,7,3,5570.6,4222.46,1348.14,18.12,5,1,1.0,1,Alto
754,Persona natural,Cable,Cable 50 Mbps,50,10,614,50,2,0,0,0,0.0,18,1,12709.8,12469.89,239.91,2.4,3,0,0.0,0,Bajo
755,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1452,20,2,5,1,0,8.59,18,1,30056.4,25215.05,4841.35,10.82,4,1,0.11382113821138211,0,Bajo
756,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,472,51,2,1,0,0,1.57,18,3,9770.4,9354.78,415.62,0.91,2,0,0.0,0,Bajo
757,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,520,9,2,5,0,1,2.14,9,0,5382.0,4977.88,404.12,0.58,3,0,0.0,0,Bajo
758,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,546,25,2,3,1,0,4.86,18,0,11302.2,10718.31,583.89,1.01,5,0,0.0,0,Bajo
759,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1532,21,2,8,3,3,7.31,18,4,31712.4,27271.27,4441.13,8.7,10,0,0.45,0,Medio
760,Empresa,Enlace dedicado,Dedicado 100 Mbps,100,100,3518,35,3,1,0,0,0.82,18,1,72822.6,69412.45,3410.15,0.69,2,0,0.11382113821138211,0,Bajo
761,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,538,58,2,0,0,0,0.0,18,1,11136.6,10983.41,153.19,0.5,2,0,0.0,0,Bajo
762,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,620,33,2,3,0,1,5.04,18,3,12834.0,10471.78,2362.22,8.72,5,0,0.3037037037037037,0,Medio
763,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,477,18,2,9,1,4,17.65,18,8,9873.9,5408.84,4465.06,9.84,10,1,0.6764705882352942,1,Alto
764,Persona natural,Cable,Cable 100 Mbps,100,20,775,29,2,1,1,0,8.59,18,3,16042.5,12938.94,3103.56,9.02,4,0,0.3037037037037037,0,Medio
765,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,996,56,2,0,0,0,0.0,18,1,20617.2,19674.05,943.15,4.25,2,0,0.0,0,Bajo
766,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,959,20,2,2,0,0,2.96,18,2,19851.3,19596.85,254.45,3.66,2,0,0.0,0,Bajo
767,Persona natural,Cable,Cable 100 Mbps,100,20,730,43,2,2,0,0,1.77,18,3,15111.0,14359.89,751.11,3.88,3,0,0.0,0,Bajo
768,Persona natural,Cable,Cable 100 Mbps,100,20,703,31,2,2,0,0,2.74,18,1,14552.1,13894.53,657.57,0.38,1,0,0.0,0,Bajo
769,Persona natural,Fibra óptica,Fibra 100 Mbps,100,50,845,38,2,0,0,0,0.0,18,1,17491.5,16811.31,680.19,4.21,1,0,0.0,0,Bajo
770,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,510,23,2,4,0,0,5.0,18,3,10557.0,9018.63,1538.37,4.32,3,1,0.3037037037037037,0,Medio
771,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1495,24,2,3,1,1,4.37,18,3,30946.5,25908.07,5038.43,3.3,2,0,0.11382113821138211,0,Bajo
772,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,666,48,2,2,0,0,1.16,18,1,13786.2,13528.54,257.66,0.51,1,0,0.0,0,Bajo
773,Persona natural,Cable,Cable 100 Mbps,100,20,793,44,2,0,0,0,0.0,18,2,16415.1,15780.67,634.43,4.21,2,0,0.0,0,Bajo
774,Empresa,Inalámbrico,Inalámbrico 20 Mbps,20,10,525,25,2,2,0,0,0.93,18,1,10867.5,10678.41,189.09,4.24,2,0,0.0,0,Bajo
775,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,692,41,2,3,1,0,6.2,18,3,14324.4,12653.13,1671.27,7.88,4,1,0.3037037037037037,0,Medio
776,Persona natural,Cable,Cable 100 Mbps,100,20,758,41,2,1,0,0,2.71,18,1,15690.6,15551.97,138.63,2.5,2,0,0.0,0,Bajo
777,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,963,42,2,0,0,0,0.0,18,1,19934.1,19278.02,656.08,2.11,3,0,0.0,0,Bajo
778,Empresa,Inalámbrico,Inalámbrico 50 Mbps,50,20,614,17,2,4,1,1,4.26,17,3,12003.7,10343.91,1659.79,3.45,4,1,0.3037037037037037,0,Medio
779,Persona natural,Fibra óptica,Fibra 500 Mbps,500,250,1461,21,2,5,1,1,2.06,18,3,30242.7,26679.73,3562.97,12.32,5,0,0.11382113821138211,0,Bajo
780,Persona natural,Cable,Cable 50 Mbps,50,10,614,12,2,1,0,0,6.35,12,2,8473.2,8139.92,333.28,4.13,3,0,0.0,0,Bajo
781,Persona natural,Inalámbrico,Inalámbrico 50 Mbps,50,20,606,17,2,9,1,6,9.45,17,6,11847.3,8588.8,3258.5,14.03,8,0,0.6764705882352942,1,Alto
782,Persona natural,Fibra óptica,Fibra 200 Mbps,200,100,1028,52,2,2,0,0,1.83,18,1,21279.6,20402.27,877.33,3.17,2,0,0.0,0,Bajo
783,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,503,19,2,2,1,0,2.65,18,6,10412.1,8952.26,1459.84,9.47,4,1,0.3037037037037037,0,Medio
784,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,516,42,2,1,0,0,0.88,18,1,10681.2,10426.49,254.71,3.11,2,0,0.0,0,Bajo
785,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,450,11,2,8,2,2,9.92,11,3,5692.5,4264.45,1428.05,16.84,6,1,1.0,1,Alto
786,Persona natural,Cable,Cable 100 Mbps,100,20,773,34,2,1,1,0,1.81,18,1,16001.1,15303.31,697.79,1.69,3,1,0.2,0,Bajo
787,Persona natural,Cable,Cable 50 Mbps,50,10,611,13,2,6,3,1,18.31,13,5,9134.45,5123.32,4011.13,27.83,7,1,0.3,0,Medio
788,Persona natural,Inalámbrico,Inalámbrico 20 Mbps,20,10,517,55,2,0,0,0,0.0,18,0,10701.9,10443.61,258.29,0.58,2,0,0.0,0,Bajo
789,Empresa,Fibra óptica,Fibra 200 Mbps,200,100,990,20,2,6,1,3,13.67,18,7,20493.0,13914.29,6578.71,22.96,8,1,1.0,1,Alto
790,Persona natural,Cable,Cable 50 Mbps,50,10,644,33,2,0,0,0,0.0,18,0,13330.8,12922.96,407.84,1.89,1,0,0.0,0,Bajo
791,Persona natural,Cable,Cable 100 Mbps,100,20,776,49,2,1,0,0,2.5,18,0,16063.2,15472.99,590.21,0.3,2,0,0.0,0,Bajo
